"soda_id","title","type","description","updated_at","page_views_total","domain_category"
"36y7-5nnf","Budget - 2016 Budget Ordinance - Appropriations","dataset","The Annual Appropriation Ordinance is the final City operating budget as approved by the City Council. It reflects the City’s operating budget at the beginning of the fiscal year on January 1. This da","2015-10-29T21:25:11.000Z",6890,"Administration & Finance"
"9sji-v3t9","Micro-Market Recovery Program - Permits - Map","map","The City of Chicago launched the Micro-Market Recovery Program (MMRP), a coordinated effort among the City, not-for-profit intermediaries, and non-profit and for-profit capital sources to improve cond","2026-05-24T05:06:22.000Z",6853,"Community & Economic Development"
"r2u4-wwk3","Taxi Trips - 2020","filter","Taxi trips reported to the City of Chicago in its role as a regulatory agency.  To protect privacy but allow for aggregate analyses, the Taxi ID is consistent for any given taxi medallion number but d","2025-01-15T14:35:14.000Z",6807,"Transportation"
"ndk3-zftj","Public Health Statistics - Tuberculosis cases and average annual incidence rate, Chicago, 2007-2011 - Historical","dataset","Note: This dataset is historical only and there are not corresponding datasets for more recent time periods. For that more-recent information, please visit the Chicago Health Atlas at https://chicagoh","2022-02-03T23:28:31.000Z",6764,"Health & Human Services"
"gskz-7zdj","CDPH Environmental Datasets Search","story","Search all CDPH Environmental datasets by address.","2025-03-28T23:28:48.521Z",6763,"Environment & Sustainable Development"
"xt4z-bnwh","Boundaries - Wards (2003-2015)","map","Ward boundaries in Chicago from May 2003 to May 2015, corresponding to the dates when a new City Council is sworn in, based on the immediately preceding elections.  Neither this description nor the da","2026-03-09T21:20:05.000Z",6762,"Facilities & Geographic Boundaries"
"duu3-nb8k","CTA Statutory Service Area","map","CTA's statutory service area is defined in the
Metropolitan Transit Authority Act of 1945 (70 ILCS 3605)
as being, ""All territory in the County of Cook, State of Illinois,
lying east of the east li","2024-04-24T18:52:04.000Z",6756,"Facilities & Geographic Boundaries"
"cygx-ui4j","Dig Ticket Notifications","dataset","In order to help contractors and private residents avoid existing utility lines (including gas, electrical, and water lines) when digging, the Chicago Department of Transportation maintains 811 Chicag","2026-05-24T10:39:43.000Z",6692,"Transportation"
"pzvt-tadb","Additional Dwelling Unit Preapprovals Issued","filter","This filtered view contains applications for preapprovals for Additional Dwelling Units (ADUs) that have been successfully processed and have an ""Issued"" status.

See the <a href=""https://data.cityo","2026-04-02T00:01:41.000Z",6665,"Buildings"
"v9kx-pj2u","Budget - 2024 Budget Recommendations - Positions and Salaries","dataset","This dataset includes recommended positions and salaries for 2024 by title (without names) and salary. The dataset is excerpted from the 2024 Budget Recommendations, which is the line-item budget prop","2023-10-10T17:31:25.000Z",6620,"Administration & Finance"
"9ybt-s3ms","Chicago Public Schools - School Locations SY2021 - Map","map","Locations of educational units in the Chicago Public School District for school year 2020-2021.","2022-01-10T23:20:19.000Z",6617,"Education"
"qemx-3d9f","Chicago Public Schools – High School Progress Report Card (2012-2013)","dataset","This dataset shows the 2012 School Progress Report Card data elements for each CPS high school.  The report card is an annual summary of how the school is doing.  For more information on the School Pr","2013-11-26T20:22:07.000Z",6541,"Education"
"3628-ijfm","Daily COVID-19 Rolling Average of Case and Death Rates - Historical","chart","This dataset on which this chart depends is historical only and ends at 5/17/2024. Date is the end date of a seven-day window over which the number of daily cases or deaths is averaged before using po","2024-05-24T20:07:20.000Z",6515,"Health & Human Services"
"efd5-hyfi","Employee Overtime and Supplemental Earnings 2015","dataset","Employee overtime and supplemental earnings by month and year-to-date.","2024-05-03T14:39:27.000Z",6427,"Administration & Finance"
"kj4h-bdje","Chicago Energy Benchmarking - 2014 Data Reported in 2015 - Map","map","The Chicago Building Energy Use Benchmarking Ordinance calls on existing municipal, commercial, and residential buildings larger than 50,000 square feet to track whole-building energy use, report to t","2025-02-27T21:20:34.000Z",6422,"Environment & Sustainable Development"
"rsk3-iyyk","Beach Weather Stations - Automated Sensors - 2015 - Air Temperature","chart","The Chicago Park District maintains weather sensors at beaches along Chicago's Lake Michigan lakefront. These sensors generally capture the indicated measurements hourly while the sensors are in opera","2026-05-24T15:45:44.000Z",6411,"Parks & Recreation"
"ngnv-dvxx","FOIA Request Log - Public Building Commission","dataset","FOIA requests received by the Public Building Commission since 2015.","2026-04-30T17:37:47.000Z",6396,"FOIA"
"2vpk-jv3c","Employee Overtime and Supplemental Earnings 2020","dataset","Employee overtime and supplemental earnings by month and year-to-date.","2021-04-15T15:48:04.000Z",6370,"Administration & Finance"
"yfhi-bd8g","FOIA Request Log - Family and Support Services","dataset","FOIA requests received by Family and Support Services as of May 1, 2010","2021-06-03T20:24:15.000Z",6339,"FOIA"
"28me-84fj","Police Sentiment Scores","dataset","This dataset was used by Chicago Police Department analysts to create the publicly available “Chicago Police Sentiment Dashboard” (https://home.chicagopolice.org/statistics-data/data-dashboards/sentim","2025-02-05T10:05:08.000Z",6279,"Public Safety"
"cbr6-47jj","CTA - System Information - Developer Tool: Bus Tracker API","href","Data feeds which provide a pathway for developers to retrieve estimated arrival times, bus stop lists, route patterns, vehicle location information and more from the CTA Bus Tracker (SM) service and i","2012-09-07T23:03:49.000Z",6238,"Transportation"
"3f6y-yfk8","Budget - 2020 Budget Recommendations - Appropriations","dataset","The dataset details 2020 Budget Recommendations, which is the line-item budget document proposed by the Mayor to the City Council for approval. Budgeted expenditures are identified by department, appr","2019-10-22T22:12:04.000Z",6233,"Administration & Finance"
"spr7-3ctg","Street Sweeping Zones - 2023 - Map","map","Map of 2023 street sweeping zones by Ward and Ward Section Number.","2023-03-31T16:43:56.000Z",6229,"Sanitation"
"4nng-j9hd","FOIA Request Log - Innovation and Technology","dataset","FOIA requests received by Innovation and Technology as of May 1, 2010","2019-06-04T21:22:34.000Z",6207,"FOIA"
"jytx-u9zf","Condom Distribution Sites - Historical - Map","map","NOTE: This program is no longer active. This map and the underlying dataset are only for historical reference.

The Chicago Department of Public Health is distributing condoms at several locations a","2025-02-20T15:32:13.000Z",6205,"Health & Human Services"
"jeta-egyx","Budget - 2024 Budget Ordinance - Positions and Salaries","dataset","The Annual Appropriation Ordinance is the final City operating budget as approved by the City Council. It reflects the City’s operating budget at the beginning of the fiscal year on January 1, 2024.

","2023-11-21T21:34:39.000Z",6197,"Administration & Finance"
"5rxc-uczg","Beach Weather Stations - Automated Sensors - 2015 - Solar Radiation","chart","The Chicago Park District maintains weather sensors at beaches along Chicago's Lake Michigan lakefront. These sensors generally capture the indicated measurements hourly while the sensors are in opera","2026-05-24T11:45:42.000Z",6183,"Parks & Recreation"
"u3qw-sa5u","Winter Overnight Parking Restrictions - Map","map","Map of Winter Overnight Parking Restrictions","2021-12-06T22:03:37.000Z",6159,"Transportation"
"4msa-kt5t","Chicago Department of Public Health Clinic Locations - Map - All Clinic Types","map","City of Chicago Mental Health, Sexually Transmitted Infection (STI) Specialty, and Women Infant Children (WIC) clinic locations, hours of operation and contact information. Note that some locations ha","2025-02-20T15:00:38.000Z",6153,"Health & Human Services"
"j2ev-2azp","Chicago Energy Benchmarking - 2017 Data Reported in 2018","filter","The Chicago Building Energy Use Benchmarking Ordinance calls on existing municipal, commercial, and residential buildings larger than 50,000 square feet to track whole-building energy use, report to t","2025-02-05T17:38:17.000Z",6145,"Environment & Sustainable Development"
"3qdj-cqb8","Public Health Statistics - Life Expectancy By Race Ethnicity - Historical","dataset","Note: This dataset is historical only and there are not corresponding datasets for more recent time periods. For that more-recent information, please visit the Chicago Health Atlas at https://chicagoh","2022-02-03T23:20:23.000Z",6127,"Health & Human Services"
"2tz4-s6ek","Energy Usage 2010 API","filter","Displays several units of energy consumption for households, businesses, and industries in the City of Chicago during 2010. The data was aggregated from ComEd and Peoples Natural Gas by Accenture.

Ce","2018-07-11T20:42:12.000Z",6119,"Environment & Sustainable Development"
"rdd7-bjqm","Budget - 2012 Budget Recommendations - Positions and Salaries","dataset","This dataset includes recommended positions and salaries for 2012 by title (without names) and salary. The dataset is excerpted from the 2012 Budget Recommendations, which is the line-item budget prop","2011-10-17T21:37:18.000Z",6096,"Administration & Finance"
"j6b9-brjc","Budget - 2020 Budget Recommendations - Positions and Salaries","dataset","This dataset includes recommended positions and salaries for 2020 by title (without names) and salary. The dataset is excerpted from the 2020 Budget Recommendations, which is the line-item budget prop","2019-10-23T14:31:51.000Z",6089,"Administration & Finance"
"6dvr-xwnh","Transportation Network Providers - Trips (2025-)","dataset","All trips, starting January 2025, reported by Transportation Network Providers (sometimes called rideshare companies) to the City of Chicago as part of routine reporting required by ordinance. <b>For ","2026-04-24T17:39:59.000Z",6086,"Transportation"
"dw27-rash","Chicago Public Schools - School Progress Reports SY1819","dataset","2018 school progress report ratings for all Chicago Public Schools.","2019-11-07T23:30:42.000Z",6079,"Education"
"czzw-ymcb","Veteran Owned Businesses","dataset","Cook County Certified Veteran Owned Businesses","2018-11-06T18:50:02.000Z",6045,"Administration & Finance"
